Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Predicted_SalePrice
1284,90,3,9400,1,3,2,0,0,0,11,2,2,2,5,6,5,1971,1971,4,1,8,15,3,4,1,0,0,912,912,1,4,1,912,912,0,1824,0,0,2,2,4,2,3,8,6,0,0,0,2,128,0,0,0,0,0,0,4,2010,8,4,141926.64
1285,50,3,9638,1,3,3,0,4,0,18,1,2,0,0,6,7,1919,1990,1,1,13,15,3,4,2,0,0,804,804,1,0,1,1699,748,0,2447,0,0,2,0,4,1,2,10,3,1,1,336,2,272,0,42,0,116,0,0,3,2010,8,4,165002.8
1286,50,4,6000,1,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,1,8,8,3,1,1,0,0,780,780,1,0,1,825,587,0,1412,0,0,1,0,4,1,3,6,6,1,1,280,2,45,0,0,0,0,0,0,5,2009,8,4,130883.32
1287,20,3,9790,1,3,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,1,6,6,3,4,1,569,81,678,1328,1,4,1,1328,0,0,1328,1,0,1,1,3,1,3,6,6,2,2,528,2,0,26,0,0,0,0,0,6,2010,8,4,150512.0
1288,20,3,36500,1,0,2,0,4,1,4,2,2,0,2,5,5,1964,1964,1,1,13,14,3,2,1,812,0,812,1624,1,1,1,1582,0,0,1582,0,1,2,0,4,1,3,7,6,0,2,390,0,168,198,0,0,0,0,0,6,2006,8,4,190068.34
1289,120,3,5664,1,0,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,2,4,2,1158,0,343,1501,1,0,1,1659,0,0,1659,1,0,2,0,2,1,0,5,6,1,2,499,2,212,59,0,0,0,0,0,10,2009,8,4,273200.78
1290,60,3,11065,1,0,3,0,4,0,16,2,2,0,5,8,5,2006,2006,1,1,12,13,2,4,2,0,0,1085,1085,1,0,1,1120,850,0,1970,0,0,2,1,3,1,0,8,6,1,3,753,2,177,74,0,0,0,0,0,10,2006,6,5,272837.54
1291,80,3,14112,1,0,3,0,0,0,12,2,2,0,7,5,7,1964,1964,3,1,13,6,3,4,2,1014,0,138,1152,1,4,1,1152,0,0,1152,1,0,1,0,3,1,3,6,6,1,2,484,2,227,0,0,0,0,0,0,4,2010,8,4,168010.5
1292,160,4,1680,1,3,3,0,4,0,2,2,2,3,5,5,7,1972,1972,1,1,5,5,3,4,1,231,0,399,630,1,4,1,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,1,264,2,185,0,0,0,0,0,0,2,2009,8,4,109630.5
1293,70,4,6600,1,3,3,0,0,0,17,2,2,0,5,5,4,1892,1965,1,1,13,14,3,4,4,0,0,994,994,1,4,0,1378,994,0,2372,0,0,2,0,4,2,3,11,3,0,1,432,2,0,287,0,0,0,0,0,12,2009,8,4,112688.0
1294,60,3,10140,1,3,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,1,6,6,3,4,2,194,0,638,832,1,4,1,832,832,0,1664,0,0,2,1,4,1,3,8,6,1,2,528,2,0,28,0,0,259,0,0,3,2006,8,4,177421.5
1295,20,3,8172,1,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,14,10,3,4,1,167,0,697,864,1,4,1,864,0,0,864,1,0,1,0,2,1,3,5,6,0,2,572,0,0,0,0,0,0,0,0,4,2006,8,4,118263.0
1296,20,3,8400,1,3,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,1,6,6,3,4,1,1016,0,36,1052,1,2,1,1052,0,0,1052,1,0,1,1,3,1,3,5,6,0,1,288,2,356,0,0,0,0,0,0,11,2006,8,4,137277.25
1297,20,3,8700,1,3,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,1,8,8,3,2,1,776,0,344,1120,1,2,1,1128,0,0,1128,1,0,2,0,3,1,3,6,6,0,2,525,2,192,20,123,0,0,0,0,12,2008,8,4,149507.0
1298,180,4,3675,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,12,13,3,4,2,547,0,0,547,1,2,1,1072,0,0,1072,1,0,2,0,2,1,3,5,6,0,2,525,2,0,44,0,0,0,0,0,6,2006,6,5,142217.5
1299,60,3,63887,1,2,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,11,12,0,4,2,5644,0,466,6110,1,0,1,4692,950,0,5642,2,0,2,1,3,1,0,12,6,3,2,1418,2,214,292,0,0,0,480,0,1,2008,6,5,249459.1
1300,20,3,7500,1,3,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,1,3,3,3,4,1,340,906,0,1246,1,0,1,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,1,305,2,218,0,0,0,0,0,0,5,2010,8,4,148493.5
1301,60,3,10762,1,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,4,2,694,0,284,978,1,0,1,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,2,490,2,0,0,0,0,0,0,0,5,2009,8,4,219708.37
1302,70,3,7500,1,0,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,13,14,3,4,1,547,0,224,771,1,1,1,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,1,213,1,0,0,0,0,224,0,0,11,2009,8,4,170572.21
1303,60,3,10120,1,3,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,1,12,13,2,4,2,740,0,425,1165,1,0,1,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,3,844,2,309,78,0,0,0,0,0,12,2006,8,4,297383.89
1304,20,3,8688,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,2,4,2,0,0,1616,1616,1,0,1,1616,0,0,1616,0,0,2,0,3,1,2,7,6,0,3,834,2,208,59,0,0,0,0,0,4,2006,8,4,226706.17
1305,160,4,3363,1,3,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,1,12,13,2,4,2,0,0,976,976,1,0,1,976,732,0,1708,0,0,2,0,3,1,2,7,0,0,2,380,2,0,40,0,0,0,0,0,4,2006,8,4,139685.9
1306,20,3,13173,1,0,3,0,0,0,16,2,2,0,2,9,5,2006,2007,3,1,12,13,2,4,2,1572,0,80,1652,1,0,1,1652,0,0,1652,1,0,2,0,2,1,0,6,6,2,2,840,2,404,102,0,0,0,0,0,11,2009,8,4,321909.95
1307,120,3,6955,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,2,4,2,0,0,1368,1368,1,0,1,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,474,2,132,35,0,0,0,0,0,9,2006,6,5,191528.06
1308,20,3,8072,1,3,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,3,2,2,746,0,244,990,1,0,1,990,0,0,990,1,0,1,0,3,1,3,5,6,0,2,480,2,0,64,0,0,0,0,0,5,2009,8,4,141432.0
1309,20,4,12000,1,3,3,0,4,0,17,2,2,0,2,5,7,1948,2005,1,1,8,8,3,4,1,144,608,172,924,1,0,1,1122,0,0,1122,1,0,1,0,2,1,2,6,6,0,2,528,2,0,36,0,0,0,0,0,5,2008,8,4,142519.5
1310,20,3,7153,1,3,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,1,6,6,3,4,1,1200,0,78,1278,1,2,1,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,2,496,2,112,51,0,0,0,0,0,6,2008,8,4,178899.0
1311,20,3,17500,1,3,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,1,3,6,2,2,2,1406,0,496,1902,1,4,1,1902,0,0,1902,1,0,2,0,3,1,0,7,6,2,2,567,2,0,207,162,0,0,0,0,5,2010,8,4,307126.86
1312,20,3,8814,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2007,1,1,12,13,2,4,2,925,0,349,1274,1,0,1,1274,0,0,1274,1,0,2,0,3,1,2,6,6,0,2,508,2,264,98,0,0,0,0,0,1,2007,6,5,198992.59
1313,60,3,9572,1,0,3,0,4,0,15,2,2,0,5,8,5,1990,1990,1,1,13,14,2,4,2,482,0,971,1453,1,0,1,1453,1357,0,2810,0,0,2,1,4,1,2,9,6,1,2,750,2,500,0,0,0,0,0,0,6,2007,8,4,309561.73
1314,60,3,14774,1,0,3,0,0,0,15,2,2,0,5,9,5,1999,1999,1,1,12,13,2,4,2,0,0,1393,1393,1,0,1,1422,1177,0,2599,0,0,2,1,4,1,2,10,6,1,3,779,2,668,30,0,0,0,0,0,5,2010,8,4,334969.75
1315,20,3,8190,1,3,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,1,13,14,3,4,1,732,0,216,948,1,0,1,948,0,0,948,1,0,1,0,3,1,3,5,6,1,1,280,2,0,36,0,0,0,0,0,10,2007,8,4,119865.0
1316,60,3,11075,1,3,3,0,4,0,12,2,2,0,5,6,5,1969,1969,1,1,6,6,3,4,1,500,276,176,952,1,4,1,1092,1020,0,2112,0,0,2,1,4,1,3,9,6,2,2,576,2,280,0,0,0,0,0,0,6,2008,8,4,202521.0
1317,20,3,10226,1,0,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,2,4,2,0,0,1622,1622,1,0,1,1630,0,0,1630,1,0,2,0,3,1,0,8,6,1,3,860,2,172,42,0,0,0,0,0,1,2009,8,4,285214.88
1318,120,1,4230,1,3,3,0,0,0,21,2,2,4,2,7,5,2006,2007,1,1,12,13,2,4,2,0,0,1352,1352,1,0,1,1352,0,0,1352,0,0,2,0,2,1,2,5,6,1,2,466,2,0,241,0,0,0,0,0,4,2007,6,5,194896.34
1319,20,3,14781,1,1,3,0,1,0,5,2,2,0,2,8,5,2001,2002,3,1,12,13,2,4,2,0,0,1753,1753,1,0,1,1787,0,0,1787,0,0,2,0,3,1,2,7,6,1,3,748,2,198,150,0,0,0,0,0,8,2006,8,4,271013.68
1320,20,3,10215,1,3,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,1,13,14,3,4,2,492,0,372,864,1,0,1,948,0,0,948,0,0,1,0,3,1,3,5,6,0,1,248,2,0,0,0,0,0,0,0,2,2007,8,4,113246.0
1321,20,3,8400,1,3,3,0,4,0,12,2,2,0,2,6,3,1957,1957,3,1,3,3,3,4,1,189,661,628,1478,1,2,1,1478,0,0,1478,1,0,1,1,3,1,3,6,6,2,2,442,2,114,0,0,0,216,0,0,6,2009,8,4,167158.64
1322,20,3,6627,1,0,3,0,0,0,3,1,2,0,2,3,6,1949,1950,3,1,12,13,3,4,1,0,0,0,0,0,4,0,720,0,0,720,0,0,1,0,2,1,3,4,6,0,1,287,2,0,0,0,0,0,0,0,7,2008,8,4,75579.5
1323,60,3,10186,1,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,6,6,2,4,2,674,0,76,750,1,0,1,1061,862,0,1923,1,0,2,1,3,1,2,8,6,1,2,564,2,240,39,0,0,0,0,0,6,2010,8,4,195331.7
1324,30,3,5330,1,3,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,1,12,13,1,4,1,280,0,140,420,1,2,1,708,0,0,708,0,0,1,0,2,1,1,5,6,0,0,0,2,164,0,0,0,0,0,0,12,2009,8,4,81187.66
1325,20,3,9986,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,1,12,13,2,4,2,0,0,1795,1795,1,0,1,1795,0,0,1795,0,0,2,0,2,1,2,7,6,1,3,895,2,0,49,0,0,0,0,0,2,2007,6,5,196020.83
1326,30,4,3636,1,3,3,0,4,0,9,2,2,0,2,4,4,1922,1950,1,1,0,0,3,4,0,0,0,796,796,1,1,0,796,0,0,796,0,0,1,0,2,1,3,5,6,0,0,0,0,0,0,100,0,0,0,0,1,2008,8,4,63958.0
1327,30,2,4270,1,3,0,0,4,1,7,2,2,0,2,3,6,1931,2006,1,1,8,8,3,4,0,544,0,0,544,1,0,1,774,0,0,774,0,0,1,0,3,1,2,6,6,0,0,0,2,0,0,286,0,0,0,0,5,2007,8,4,83551.5
1328,20,3,6600,1,3,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,1,12,13,2,2,1,641,0,175,816,1,0,1,816,0,0,816,0,1,1,0,3,1,2,5,6,1,1,264,2,0,0,0,0,0,0,0,10,2008,8,4,127324.5
1329,50,4,10440,1,3,3,0,0,0,17,2,2,0,0,6,7,1920,1950,1,1,3,14,2,2,0,493,0,1017,1510,2,0,1,1584,1208,0,2792,0,0,2,0,5,1,3,8,4,2,2,520,2,0,547,0,0,480,0,1150,6,2008,8,4,230992.5
1330,60,3,9084,1,0,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,1,12,13,3,4,2,0,0,935,935,1,2,1,955,677,0,1632,0,0,2,1,3,1,3,8,6,1,2,462,2,0,28,0,0,0,0,0,6,2006,8,4,179799.85
1331,20,3,10000,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,3,1,12,13,2,4,2,0,0,1588,1588,1,0,1,1588,0,0,1588,0,0,2,0,3,1,2,7,6,1,3,825,2,144,45,0,0,0,0,0,12,2007,8,4,234583.75
1332,80,3,10780,1,0,3,0,4,0,5,2,2,0,7,5,5,1976,1976,1,1,8,8,3,4,1,483,0,428,911,1,2,1,954,0,0,954,0,0,1,0,3,1,3,6,6,0,2,576,2,0,0,0,0,0,0,0,7,2006,8,4,137582.0
1333,20,3,8877,1,3,3,0,4,1,7,2,2,0,2,4,6,1938,1958,1,1,8,8,3,4,1,690,0,126,816,1,0,1,816,0,0,816,1,0,1,0,2,1,3,3,6,1,1,288,2,0,0,0,0,0,0,0,5,2009,8,4,106259.5
1334,50,4,7200,1,3,3,0,0,0,9,2,2,0,0,5,6,1938,1995,1,1,13,14,3,4,1,0,0,803,803,1,0,1,803,557,0,1360,0,0,1,1,2,1,2,6,6,0,1,297,2,0,65,190,0,0,0,0,7,2006,8,4,117571.83
1335,160,4,2368,1,3,3,0,4,0,2,2,2,4,5,5,6,1970,1970,1,1,6,6,3,4,1,765,0,0,765,1,4,1,765,600,0,1365,0,0,1,1,3,1,3,7,2,0,2,440,2,0,36,0,0,0,0,0,5,2009,8,4,127345.16
1336,20,3,9650,1,3,3,0,4,0,14,2,2,0,2,6,5,1977,1977,1,1,9,10,3,4,1,686,0,664,1350,1,4,1,1334,0,0,1334,0,1,2,0,2,1,3,6,6,1,2,630,2,0,16,0,0,0,0,0,4,2009,8,4,167533.06
1337,90,3,9246,1,0,3,0,4,0,14,1,2,2,2,5,5,1973,1973,1,1,9,10,3,4,1,0,0,1656,1656,1,4,1,1656,0,0,1656,0,0,2,0,4,2,3,8,6,0,2,506,2,0,211,0,0,0,0,0,11,2008,8,4,135170.8
1338,30,4,4118,1,0,0,0,0,1,17,1,2,0,2,4,4,1941,1950,1,1,13,14,3,4,1,0,0,693,693,3,1,0,693,0,0,693,0,0,1,0,2,1,1,4,6,0,0,0,0,0,20,0,0,0,0,0,3,2006,8,4,61782.0
1339,60,3,13450,1,0,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,2,4,2,700,0,216,916,1,0,1,920,941,0,1861,1,0,2,1,3,1,2,8,6,0,2,492,2,146,91,0,0,0,0,0,6,2006,8,4,205156.9
1340,20,3,9560,1,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,1,8,8,3,2,1,360,0,504,864,1,0,1,864,0,0,864,0,0,1,0,3,1,3,5,6,0,1,288,2,0,0,0,0,0,0,0,6,2006,8,4,123975.5
1341,20,3,8294,1,3,3,0,4,0,12,2,2,0,2,4,5,1971,1971,1,1,8,8,3,4,1,0,0,858,858,1,4,1,872,0,0,872,0,0,1,0,3,1,3,5,6,0,4,480,2,0,0,0,0,0,0,0,6,2007,8,4,111311.5
1342,20,3,13695,1,3,3,0,4,0,20,5,2,0,2,6,5,2003,2004,1,1,12,13,3,4,2,814,0,300,1114,1,0,1,1114,0,0,1114,1,0,1,0,3,1,2,6,6,0,2,576,2,0,78,0,0,0,0,0,7,2008,8,4,154840.5
1343,60,3,9375,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,2,4,2,0,0,1284,1284,1,0,1,1284,885,0,2169,0,0,2,1,3,1,2,7,6,1,2,647,2,192,87,0,0,0,0,0,8,2007,8,4,243102.83
1344,50,3,7558,1,3,0,0,4,0,6,2,2,0,0,6,6,1928,1950,1,1,3,11,3,4,0,0,0,896,896,1,2,1,1172,741,0,1913,0,0,1,1,3,1,3,9,6,1,2,342,2,0,0,0,0,0,0,0,3,2009,8,4,174943.0
1345,60,3,11103,1,0,3,0,0,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,2,4,2,0,0,728,728,1,0,1,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,2,440,2,0,0,0,0,0,0,0,7,2007,6,5,176750.61
1346,30,4,6000,1,3,3,0,4,0,17,2,2,0,2,4,4,1920,1950,3,1,8,8,3,4,2,250,0,710,960,1,2,1,960,0,0,960,0,0,1,0,2,1,1,5,6,0,1,308,2,0,0,168,0,0,0,0,7,2007,8,4,107478.0
1347,20,3,20781,1,1,3,0,1,0,14,4,2,0,2,7,7,1968,2003,3,1,3,6,3,4,1,297,68,1203,1568,1,4,1,2156,0,0,2156,0,0,2,0,3,1,3,9,6,1,2,508,2,0,80,0,290,0,0,0,6,2006,8,4,253302.88
1348,20,3,15306,1,0,1,0,0,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,2,4,2,80,0,1652,1732,1,0,1,1776,0,0,1776,1,0,2,0,3,1,2,7,6,1,3,712,2,0,0,0,0,0,0,0,5,2007,6,5,279235.26
1349,20,3,16196,1,2,2,0,4,0,20,2,2,0,2,7,5,1998,1998,1,1,12,13,2,4,2,1443,0,39,1482,1,0,1,1494,0,0,1494,1,0,2,0,3,1,2,5,6,1,2,514,2,402,25,0,0,0,0,0,8,2007,8,4,219198.7
1350,70,4,5250,1,3,3,0,4,0,17,2,2,0,5,8,5,1872,1987,1,1,8,8,3,2,0,259,0,425,684,4,1,0,938,1215,205,2358,0,0,2,0,4,1,3,8,6,0,0,0,2,0,54,20,0,0,0,0,12,2008,8,4,172045.02
1351,90,3,11643,1,3,3,0,4,0,12,0,2,2,5,5,5,1969,1969,1,1,8,8,3,4,1,500,0,748,1248,1,4,1,1338,1296,0,2634,1,1,2,2,6,2,3,12,6,0,4,968,2,0,0,0,0,0,0,0,8,2009,8,4,183300.0
1352,60,3,9247,1,0,3,0,4,0,12,2,2,0,5,6,6,1962,1962,1,1,6,6,3,4,1,319,0,539,858,1,0,1,858,858,0,1716,0,0,1,1,4,1,3,8,6,1,2,490,2,0,84,0,0,120,0,0,3,2008,8,4,172333.0
1353,50,4,6000,1,3,3,0,4,0,3,2,2,0,0,6,9,1937,2000,1,1,8,8,2,4,0,0,0,698,698,1,4,1,786,390,0,1176,0,0,1,0,2,1,3,4,6,0,2,624,0,210,0,0,0,0,0,0,7,2009,8,4,128792.0
1354,50,3,14720,1,0,3,0,1,0,15,2,2,0,0,8,5,1995,1996,3,1,12,13,2,4,2,816,0,1217,2033,1,0,1,2053,1185,0,3238,1,0,2,1,4,1,2,9,6,1,3,666,2,283,86,0,0,0,0,0,3,2010,8,4,391040.87
1355,60,3,10316,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,12,13,2,4,2,735,0,257,992,1,0,1,992,873,0,1865,1,0,2,1,3,1,2,7,6,1,3,839,2,0,184,0,0,0,0,0,6,2008,8,4,230021.5
1356,80,3,10192,1,0,3,0,4,0,14,2,2,0,7,7,6,1968,1992,1,1,8,8,3,4,1,0,0,570,570,1,2,1,1222,698,0,1920,0,0,3,0,4,1,2,8,6,1,2,487,2,0,98,0,0,0,0,0,9,2006,8,4,175820.25
1357,20,3,9477,1,3,3,0,0,0,12,2,2,0,2,5,5,1966,1966,1,1,6,6,3,4,1,340,0,524,864,1,4,1,892,0,0,892,0,0,1,0,3,1,3,5,6,0,1,264,2,0,0,0,0,0,0,0,10,2008,8,4,113064.0
1358,20,3,12537,1,0,3,0,1,0,12,2,2,0,2,5,6,1971,2008,1,1,12,13,3,4,1,734,0,344,1078,1,0,1,1078,0,0,1078,1,0,1,1,3,1,3,6,6,1,2,500,2,0,0,0,0,0,0,0,4,2010,8,4,151351.87
1359,160,1,2117,1,3,3,0,4,0,21,2,2,3,5,6,5,2000,2000,1,1,8,8,2,4,2,378,0,378,756,1,0,1,769,804,0,1573,0,0,2,1,3,1,2,5,6,0,2,440,2,0,32,0,0,0,0,0,6,2010,8,4,168482.17
1360,20,3,16737,1,3,3,0,3,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,2,4,2,1447,0,533,1980,1,0,1,1980,0,0,1980,1,0,2,0,3,1,0,8,6,1,3,770,2,194,45,0,0,0,0,0,9,2006,8,4,342195.57
1361,70,3,9842,1,3,3,0,4,0,18,1,2,0,5,5,6,1921,1998,1,1,8,14,3,4,0,0,0,612,612,1,0,1,990,1611,0,2601,0,0,3,1,4,1,3,8,6,0,2,621,2,183,0,301,0,0,0,0,5,2008,8,4,177827.01
1362,20,3,16158,1,0,2,0,4,1,22,2,2,0,2,7,5,2005,2005,3,1,12,13,2,4,2,1274,0,256,1530,1,0,1,1530,0,0,1530,1,0,2,0,3,1,2,7,6,1,2,430,2,168,36,0,0,0,0,0,6,2009,8,4,236347.82
1363,50,3,12513,1,0,3,0,2,0,12,1,2,0,0,4,4,1920,2007,1,1,12,13,3,2,0,0,0,715,715,1,2,1,1281,457,0,1738,0,0,2,0,4,1,3,7,6,1,1,368,2,55,0,0,0,0,0,0,6,2009,8,4,120979.18
1364,60,3,8499,1,0,3,0,4,0,8,2,2,0,5,6,5,2006,2007,1,1,12,13,3,4,2,0,0,616,616,1,0,1,616,796,0,1412,0,0,2,1,3,1,2,6,6,1,2,432,2,0,36,0,0,0,0,0,3,2007,6,5,159921.25
1365,160,1,3180,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,2,4,2,0,0,600,600,1,0,1,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,2,480,2,0,166,0,0,0,0,0,4,2006,8,0,147177.4
1366,60,1,7500,1,3,3,0,4,0,21,2,2,0,5,7,5,2000,2000,1,1,12,13,2,4,2,533,0,281,814,1,0,1,814,860,0,1674,1,0,2,1,3,1,2,7,6,0,2,663,2,0,96,0,0,0,0,0,1,2010,8,4,210758.5
1367,60,3,9179,1,0,3,0,4,0,5,2,2,0,5,7,5,1999,1999,1,1,12,13,2,4,2,633,0,240,873,1,0,1,882,908,0,1790,1,0,2,1,3,1,2,7,6,0,2,588,2,0,88,0,0,0,0,0,6,2008,8,0,202422.5
1368,160,4,2665,1,3,3,0,4,0,10,2,2,4,5,5,6,1977,1977,1,1,5,5,3,4,2,548,173,36,757,1,0,1,925,550,0,1475,0,0,2,0,4,1,3,6,6,1,1,336,2,104,26,0,0,0,0,0,7,2006,8,4,135375.5
1369,120,4,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2004,1,1,12,13,2,4,2,685,0,163,848,1,0,1,848,0,0,848,1,0,1,0,1,1,2,4,6,0,2,420,2,140,0,0,0,0,0,0,6,2009,8,4,140891.0
1370,20,3,10635,1,1,3,0,2,0,5,2,2,0,2,8,5,2003,2003,3,1,12,13,2,4,2,370,972,315,1657,1,0,1,1668,0,0,1668,1,0,2,0,3,1,2,8,6,1,2,502,2,0,262,0,0,0,0,0,5,2010,8,4,236752.43
1371,50,3,5400,1,3,3,0,0,0,17,0,2,0,0,4,6,1920,1950,1,1,4,4,1,4,2,315,105,420,840,1,0,1,840,534,0,1374,0,0,1,0,2,1,3,6,6,0,1,338,2,0,0,198,0,0,0,0,10,2009,8,4,109912.5
1372,80,3,9600,1,3,3,0,4,0,12,2,2,0,7,6,6,1955,1996,3,1,0,0,3,4,1,831,0,161,992,1,2,1,1661,0,0,1661,1,0,1,0,3,1,2,8,6,1,1,377,2,0,28,0,0,178,0,0,10,2008,8,4,163142.5
1373,60,3,9750,1,3,3,0,0,0,5,2,2,0,5,7,6,1998,1998,1,1,12,13,3,4,2,975,0,133,1108,1,0,1,1108,989,0,2097,1,0,2,1,3,1,2,8,6,1,2,583,2,253,170,0,0,0,0,0,6,2006,8,4,263813.96
1374,20,3,11400,1,3,3,0,4,0,15,2,2,0,2,10,5,2001,2002,3,1,12,13,0,4,2,1282,0,1351,2633,1,0,1,2633,0,0,2633,1,0,2,1,2,1,0,8,6,2,3,804,2,314,140,0,0,0,0,0,3,2007,8,4,440792.54
1375,60,1,10625,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,5,5,2,4,2,0,0,1026,1026,1,0,1,1026,932,0,1958,0,0,2,1,3,1,2,9,6,1,3,936,2,154,210,0,0,0,0,0,7,2008,8,4,248580.55
1376,20,3,10991,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,12,13,2,4,2,0,0,1571,1571,1,0,1,1571,0,0,1571,0,0,2,0,3,1,2,7,6,1,3,722,2,100,36,0,0,0,0,0,12,2007,6,5,243446.01
1377,30,3,6292,1,3,0,0,4,0,18,2,2,0,2,6,5,1930,1950,1,1,13,14,3,4,0,384,0,384,768,1,4,0,790,0,0,790,0,0,1,0,2,1,3,4,6,0,1,160,2,0,141,0,0,0,0,0,4,2008,8,4,92490.0
1378,50,3,10998,1,3,3,0,4,0,7,2,2,0,0,5,5,1941,1960,1,1,13,14,3,4,1,408,420,156,984,1,0,1,984,620,0,1604,0,0,2,0,3,1,3,6,3,0,2,660,2,0,68,0,0,0,0,0,7,2009,8,4,130993.02
1379,160,4,1953,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,3,4,1,309,0,174,483,1,4,1,483,504,0,987,0,0,1,1,2,1,3,5,6,0,1,264,2,72,0,0,0,0,0,0,6,2006,8,4,88259.0
1380,80,3,9735,1,3,3,0,4,0,23,2,2,0,7,5,5,2006,2007,1,1,12,13,3,4,2,0,0,384,384,1,2,1,754,640,0,1394,0,0,2,1,3,1,2,7,6,0,2,400,2,100,0,0,0,0,0,0,5,2008,8,4,158161.32
1381,30,3,8212,1,3,3,0,4,0,7,2,2,0,2,3,3,1914,1950,1,1,11,12,3,1,0,203,0,661,864,1,4,0,864,0,0,864,1,0,1,0,2,1,3,5,6,0,1,200,2,0,0,96,0,0,0,0,6,2010,8,4,70310.0
1382,20,3,12925,1,0,3,0,0,0,12,2,2,0,2,6,7,1970,1970,1,1,3,10,3,4,1,865,0,340,1205,1,0,1,2117,0,0,2117,0,0,2,1,4,1,3,7,6,2,2,550,2,0,42,0,0,0,0,0,5,2008,8,4,227525.36
1383,70,4,7200,1,3,3,0,0,0,17,2,2,0,5,7,7,1920,1950,3,1,13,14,3,4,0,0,0,596,596,1,0,1,998,764,0,1762,1,0,1,1,4,1,2,8,6,0,2,576,0,36,0,221,0,0,0,0,10,2006,8,4,155918.5
1384,30,3,25339,1,3,3,0,4,0,19,2,2,0,2,5,7,1918,2007,1,1,13,14,3,2,0,0,0,816,816,1,0,1,1416,0,0,1416,0,0,2,0,3,1,2,7,6,0,2,576,0,0,0,112,0,0,0,0,8,2007,8,4,120456.96
